source_file,Unnamed: 0,opt_epoch,opt_mae,mse,mape,para,memo,opt_time,tot_time
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,4,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,5,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,6,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,7,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,8,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,9,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,10,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.01_state_true_thre_0.25_delta_0.8.csv,11,96.2,0.2788,0.3667,0.4737,0.5455,2.0811,0.0426,0.0822
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,0,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,1,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,2,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,3,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,4,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,5,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,6,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,7,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,8,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,9,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,10,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.1.csv,11,43.8,0.2802,0.914,0.444,0.5455,2.0811,0.1685,0.7098
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,0,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,1,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,2,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,3,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,4,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,5,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,6,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,7,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,8,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,9,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,10,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.2.csv,11,63.8,0.2327,0.6419,0.3939,0.5455,2.0811,0.2413,0.8449
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,0,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,1,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,2,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,3,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,4,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,5,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,6,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,7,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,8,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,9,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,10,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.3.csv,11,106.6,0.2243,0.6664,0.4078,0.5455,2.0811,0.4034,0.7357
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,0,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,1,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,2,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,3,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,4,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,5,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,6,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,7,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,8,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,9,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,10,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.4.csv,11,95.6,0.2372,0.6601,0.3825,0.5455,2.0811,0.2535,0.6027
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,0,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,1,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,2,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,3,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,4,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,5,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,6,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,7,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,8,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,9,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,10,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.5.csv,11,51.8,0.2693,0.8834,0.4285,0.5455,2.0811,0.1865,0.5944
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,0,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,1,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,2,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,3,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,4,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,5,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,6,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,7,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,8,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,9,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,10,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.6.csv,11,65.6,0.1976,0.3508,0.3449,0.5455,2.0811,0.25,0.5702
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,0,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,1,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,2,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,3,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,4,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,5,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,6,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,7,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,8,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,9,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,10,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.7.csv,11,137.0,0.2366,0.688,0.3935,0.5455,2.0811,0.3775,0.5672
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,0,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,1,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,2,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,3,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,4,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,5,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,6,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,7,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,8,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,9,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,10,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_0.1_state_true_thre_0.25_delta_0.8.csv,11,58.6,0.2335,0.5693,0.405,0.5455,2.0811,0.1388,0.5148
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_1.0_state_true_thre_0.25_delta_0.1.csv,0,41.8,0.1994,0.5251,0.3442,0.5455,2.0811,2.0296,8.2608
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_1.0_state_true_thre_0.25_delta_0.1.csv,1,41.8,0.1994,0.5251,0.3442,0.5455,2.0811,2.0296,8.2608
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_1.0_state_true_thre_0.25_delta_0.1.csv,2,41.8,0.1994,0.5251,0.3442,0.5455,2.0811,2.0296,8.2608
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_1.0_state_true_thre_0.25_delta_0.1.csv,3,41.8,0.1994,0.5251,0.3442,0.5455,2.0811,2.0296,8.2608
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_1.0_state_true_thre_0.25_delta_0.1.csv,4,41.8,0.1994,0.5251,0.3442,0.5455,2.0811,2.0296,8.2608
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_1.0_state_true_thre_0.25_delta_0.1.csv,5,41.8,0.1994,0.5251,0.3442,0.5455,2.0811,2.0296,8.2608
iif_exp\Airquality\pearson_Airquality_DMU_transfer_10_SAGE++DAMC_window_2_epoch_200_eval_0.8_stream_1.0_state_true_thre_0.25_delta_0.1.csv,6,41.8,0.1994,0.5251,0.3442,0.5455,2.0811,2.0296,8.2608
