source_file,Unnamed: 0,opt_epoch,opt_mae,mse,mape,para,memo,opt_time,tot_time
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,5,21.0,0.4118,0.7507,0.3436,0.5922,2.2589,0.0068,0.064
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,6,21.0,0.3593,0.7216,0.2986,0.5922,2.2589,0.0076,0.0675
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,7,143.0,0.3826,0.9449,0.3153,0.5922,2.2589,0.0517,0.0684
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,8,27.0,0.3704,0.4922,0.3206,0.5922,2.2589,0.0101,0.0683
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,9,50.0,0.3852,0.7614,0.3001,0.5922,2.2589,0.0187,0.0697
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,10,40.0,0.4592,1.1191,0.3324,0.5922,2.2589,0.0138,0.066
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.1.csv,11,68.0,0.4493,1.2338,0.3203,0.5922,2.2589,0.0223,0.0641
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,0,147.0,0.8954,7.2276,0.4756,0.5922,2.2589,0.0433,0.0569
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,1,28.0,0.5397,1.6559,0.3296,0.5922,2.2589,0.0087,0.0575
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,2,27.0,0.4718,0.5764,0.3023,0.5922,2.2589,0.0083,0.0563
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,3,13.0,0.5315,0.8128,0.3357,0.5922,2.2589,0.0039,0.0576
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,4,163.0,0.4672,1.2438,0.3195,0.5922,2.2589,0.0455,0.0551
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,5,57.0,0.4246,0.8035,0.2997,0.5922,2.2589,0.0157,0.0545
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,6,48.0,0.4592,0.8847,0.3118,0.5922,2.2589,0.0132,0.0557
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,7,43.0,0.4321,0.7386,0.2696,0.5922,2.2589,0.0121,0.0546
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,8,38.0,0.4241,0.9176,0.2825,0.5922,2.2589,0.0103,0.054000000000000006
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,9,24.0,0.511,0.9806,0.3392,0.5922,2.2589,0.0077,0.0562
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,10,29.0,0.534,2.6223,0.3298,0.5922,2.2589,0.0079,0.0553
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.3.csv,11,131.0,0.4174,0.4832,0.2704,0.5922,2.2589,0.037000000000000005,0.0546
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,0,40.0,0.772,11.2263,0.4349,0.5922,2.2589,0.0107,0.0502
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,1,35.0,0.6022,1.9016,0.4257,0.5922,2.2589,0.0095,0.0504
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,2,46.0,0.7555,4.9775,0.47600000000000003,0.5922,2.2589,0.0124,0.0519
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,3,35.0,0.5637,2.1363,0.4122,0.5922,2.2589,0.0089,0.0516
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,4,40.0,0.475,1.2477,0.3464,0.5922,2.2589,0.011000000000000001,0.0533
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,5,49.0,0.4074,0.9584,0.3296,0.5922,2.2589,0.0131,0.0537
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,6,15.0,0.5089,0.7782,0.3917,0.5922,2.2589,0.0049,0.0538
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,7,19.0,0.4077,1.0469,0.3197,0.5922,2.2589,0.0059,0.0541
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,8,15.0,0.6962,7.8699,0.4219,0.5922,2.2589,0.0039,0.0521
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,9,152.0,0.3945,0.4543,0.2992,0.5922,2.2589,0.0409,0.0533
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,10,32.0,0.51,1.3368,0.3667,0.5922,2.2589,0.0089,0.0496
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.4.csv,11,36.0,0.4786,1.2782,0.3599,0.5922,2.2589,0.0091,0.0514
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,0,28.0,0.7344,3.0496,0.5154,0.5922,2.2589,0.0057,0.0391
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,1,93.0,0.5511,1.5875,0.368,0.5922,2.2589,0.0177,0.0369
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,2,67.0,0.4568,0.6531,0.3292,0.5922,2.2589,0.0118,0.0346
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,3,16.0,0.6479,3.0217,0.4257,0.5922,2.2589,0.0033,0.0371
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,4,120.0,0.3833,0.5213,0.2924,0.5922,2.2589,0.0229,0.0377
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,5,96.0,0.5357,1.7665,0.3591,0.5922,2.2589,0.0178,0.0371
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,6,28.0,0.4846,2.4181,0.3458,0.5922,2.2589,0.0054,0.038
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,7,40.0,0.4322,0.5396,0.3258,0.5922,2.2589,0.006999999999999999,0.0354
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,8,31.0,0.5632,2.3718,0.377,0.5922,2.2589,0.0058,0.0377
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,9,48.0,0.5881,1.4202,0.37200000000000005,0.5922,2.2589,0.0084,0.034
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,10,169.0,0.4486,0.5443,0.3172,0.5922,2.2589,0.0276,0.0322
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.5.csv,11,41.0,0.4812,1.0691,0.3317,0.5922,2.2589,0.0065,0.0303
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,0,15.0,0.6845,2.2485,0.4587,0.5922,2.2589,0.0041,0.0472
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,1,26.0,0.4372,0.883,0.3324,0.5922,2.2589,0.0078,0.0548
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,2,42.0,0.6756,3.1447,0.4197,0.5922,2.2589,0.0124,0.0635
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,3,34.0,0.5826,1.4462,0.3722,0.5922,2.2589,0.0111,0.0603
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,4,112.0,0.4496,0.8071,0.3428,0.5922,2.2589,0.0311,0.0567
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,5,173.0,0.5111,1.1198,0.3233,0.5922,2.2589,0.0483,0.0551
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,6,36.0,0.6865,3.4633,0.4081,0.5922,2.2589,0.0081,0.0471
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,7,29.0,0.3915,0.3506,0.2781,0.5922,2.2589,0.0074,0.0488
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,8,23.0,0.5499,1.4248,0.35,0.5922,2.2589,0.0053,0.0486
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,9,38.0,0.49700000000000005,1.0393,0.3557,0.5922,2.2589,0.0098,0.0483
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,10,21.0,0.6393,1.4575,0.3673,0.5922,2.2589,0.0059,0.0564
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.6.csv,11,21.0,0.5202,0.9169,0.3343,0.5922,2.2589,0.0053,0.0548
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,0,33.0,0.3736,0.6899,0.375,0.5922,2.2589,0.0069,0.0391
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,1,115.0,0.3285,0.5006,0.4144,0.5922,2.2589,0.0238,0.0405
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,2,31.0,0.3631,1.3558,0.3928,0.5922,2.2589,0.0064,0.0399
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,3,58.0,0.9051,76.744,0.6236,0.5922,2.2589,0.0116,0.04
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,4,90.0,0.2401,0.3572,0.2906,0.5922,2.2589,0.0175,0.0386
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,5,109.0,0.2822,0.2619,0.3642,0.5922,2.2589,0.0226,0.0421
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,6,184.0,0.2258,0.1958,0.275,0.5922,2.2589,0.0375,0.0405
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,7,104.0,0.2306,0.1718,0.2844,0.5922,2.2589,0.0214,0.0408
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,8,159.0,0.2683,0.2899,0.3308,0.5922,2.2589,0.0322,0.0399
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,9,132.0,0.2937,0.3444,0.3255,0.5922,2.2589,0.0267,0.040999999999999995
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,10,41.0,0.2941,0.2676,0.3172,0.5922,2.2589,0.0094,0.0422
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.7.csv,11,28.0,0.3379,0.6226,0.3483,0.5922,2.2589,0.006,0.0389
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,0,96.0,0.2064,0.3603,0.3695,0.5922,2.2589,0.0188,0.0384
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,1,65.0,0.2305,0.4434,0.3611,0.5922,2.2589,0.0129,0.0386
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,2,39.0,0.1371,0.0766,0.2563,0.5922,2.2589,0.0079,0.039
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,3,179.0,0.1619,0.0945,0.308,0.5922,2.2589,0.035,0.0388
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,4,28.0,0.1728,0.1581,0.3316,0.5922,2.2589,0.0055,0.0386
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,5,27.0,0.2382,0.4173,0.3895,0.5922,2.2589,0.0053,0.0388
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,6,78.0,0.1725,0.0922,0.3209,0.5922,2.2589,0.0151,0.0383
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,7,37.0,0.195,0.1467,0.3438,0.5922,2.2589,0.0071,0.0376
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,8,178.0,0.1531,0.0808,0.2837,0.5922,2.2589,0.0346,0.0385
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,9,189.0,0.1957,0.1332,0.3578,0.5922,2.2589,0.0357,0.0375
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,10,137.0,0.1727,0.1107,0.3112,0.5922,2.2589,0.0258,0.0375
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.001_state_true_thre_0.25_delta_0.8.csv,11,21.0,0.207,0.3145,0.3597,0.5922,2.2589,0.0042,0.0379
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,0,46.0,0.6465,6.3483,0.4714,0.5922,2.2589,0.0499,0.2057
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,1,35.0,0.39799999999999996,0.8699,0.3319,0.5922,2.2589,0.0396,0.2131
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,2,32.0,0.3476,0.7194,0.3025,0.5922,2.2589,0.0352,0.2103
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,3,29.0,0.3962,1.8235,0.3355,0.5922,2.2589,0.033,0.21
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,4,126.0,0.3389,0.7348,0.301,0.5922,2.2589,0.1302,0.2017
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,5,37.0,0.3988,0.7703,0.3327,0.5922,2.2589,0.040999999999999995,0.2089
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,6,84.0,0.3775,0.693,0.3115,0.5922,2.2589,0.0885,0.2049
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,7,26.0,0.5008,11.0884,0.3731,0.5922,2.2589,0.0289,0.2085
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,8,95.0,0.3793,0.7592,0.3149,0.5922,2.2589,0.0998,0.2077
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,9,37.0,0.3944,0.8698,0.3171,0.5922,2.2589,0.0384,0.2069
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,10,28.0,0.3822,0.6919,0.3046,0.5922,2.2589,0.0321,0.2078
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.1.csv,11,119.0,0.4494,2.5494,0.3359,0.5922,2.2589,0.1239,0.2088
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,0,52.0,0.5204,32.2282,0.4824,0.5922,2.2589,0.0452,0.1661
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,1,29.0,0.3504,2.3734,0.3708,0.5922,2.2589,0.0249,0.1619
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,2,33.0,0.3063,0.7120000000000001,0.3434,0.5922,2.2589,0.0283,0.1652
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,3,183.0,0.2756,0.38799999999999996,0.3198,0.5922,2.2589,0.147,0.1597
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,4,44.0,0.2846,0.4212,0.3185,0.5922,2.2589,0.0374,0.1586
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,5,36.0,0.3728,11.812999999999999,0.3762,0.5922,2.2589,0.0298,0.1628
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,6,33.0,0.3067,0.5071,0.3304,0.5922,2.2589,0.0298,0.1667
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,7,27.0,0.2829,0.3825,0.3096,0.5922,2.2589,0.0242,0.1632
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,8,36.0,0.3749,4.5054,0.3718,0.5922,2.2589,0.0298,0.159
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,9,37.0,0.3382,1.6589,0.3457,0.5922,2.2589,0.0311,0.1675
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,10,24.0,0.2996,0.4227,0.3221,0.5922,2.2589,0.0208,0.1641
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.3.csv,11,32.0,0.3275,0.7621,0.3233,0.5922,2.2589,0.0278,0.1678
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.4.csv,0,60.0,0.5773,8.156,0.4509,0.5922,2.2589,0.05,0.1594
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.4.csv,1,80.0,0.415,1.081,0.3628,0.5922,2.2589,0.0666,0.1655
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.4.csv,2,164.0,0.3853,1.0102,0.3403,0.5922,2.2589,0.1309,0.1578
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.4.csv,3,161.0,0.3431,0.5327,0.3035,0.5922,2.2589,0.1278,0.1574
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.4.csv,4,50.0,0.4117,5.2911,0.3372,0.5922,2.2589,0.042,0.1607
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.4.csv,5,28.0,0.3379,0.552,0.2899,0.5922,2.2589,0.0245,0.158
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.4.csv,6,23.0,0.4122,2.6982,0.3415,0.5922,2.2589,0.0192,0.1564
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.4.csv,7,49.0,0.3418,0.6735,0.2975,0.5922,2.2589,0.0402,0.1592
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.4.csv,8,32.0,0.4144,2.0679,0.3424,0.5922,2.2589,0.0278,0.1591
iif_exp\ICU\pearson_ICU_DMU_alone_10_SAGE++DAMC_window_4_epoch_200_eval_0.5_stream_0.01_state_true_thre_0.25_delta_0.4.csv,9,30.0,0.4153,1.3312,0.3389,0.5922,2.2589,0.0258,0.1596
